ID,Family,Core,Additional,Surface Chemistry,Shape,Size,Charge,Dose,Toxicity
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,4.00E-07,0.01
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,2.00E-06,0.04
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,1.00E-05,0.04
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,5.00E-05,0.05
nbi_0215,metal oxide,zinc oxide [ZnO],N/A,unknown,unknown,63,0,0.00025,0.45
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0.05
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.04
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-06,0.01
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.03
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.04
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0
nbi_0216,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.09
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0.08
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.2
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-06,0.1
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0.21
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.14
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0.02
nbi_0217,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.96
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-07,0.04
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-07,0.15
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-06,0.26
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-06,0.19
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-05,0.26
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,2.50E-05,0.78
nbi_0218,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-05,1
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-07,0
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-06,0.04
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-06,0
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-05,0
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,2.50E-05,0.04
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,5.00E-05,0.01
nbi_0219,metal,silver [Ag],N/A,amine,spherical,69.9,-,1.00E-04,0.38
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,5.00E-07,0.04
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,1.00E-06,0.11
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,5.00E-06,0.76
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,1.00E-05,0.83
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,2.50E-05,0.97
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,5.00E-05,1
nbi_0220,metal,silver [Ag],N/A,amine,spherical,67.7,+,1.00E-04,1
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,5.00E-07,0.11
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,1.00E-06,0.05
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,5.00E-06,0.07
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,1.00E-05,0.03
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,2.50E-05,0.06
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,5.00E-05,0.05
nbi_0221,semiconductor,silica [si],N/A,amine,spherical,84,+,1.00E-04,0.73
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-07,0.18
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-07,0.14
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-06,0.06
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,1.00E-05,0.32
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,2.50E-05,0.71
nbi_0222,metal,silver [Ag],N/A,amine,spherical,20,-,5.00E-05,0.85
